Time[s] Voltage[V]
1.900000e-07 2.971211e-01
3.900000e-07 2.975887e-01
5.900000e-07 2.980539e-01
7.900000e-07 2.985191e-01
9.900000e-07 2.989847e-01
1.190000e-06 2.994494e-01
1.390000e-06 2.999147e-01
1.590000e-06 3.003799e-01
1.790000e-06 3.008449e-01
1.990000e-06 3.013103e-01
2.190000e-06 3.017754e-01
2.390000e-06 3.022408e-01
2.590000e-06 3.027058e-01
2.790000e-06 3.031712e-01
2.990000e-06 3.036363e-01
3.190000e-06 3.041017e-01
3.390000e-06 3.045678e-01
3.590000e-06 3.050318e-01
3.790000e-06 3.054963e-01
3.990000e-06 3.059624e-01
4.190000e-06 3.064265e-01
4.390000e-06 3.068923e-01
4.590000e-06 3.073575e-01
4.790000e-06 3.078227e-01
4.990000e-06 3.082857e-01
5.190000e-06 3.087541e-01
5.390000e-06 3.092179e-01
5.590000e-06 3.096846e-01
5.790000e-06 3.101469e-01
5.990000e-06 3.106151e-01
6.190000e-06 3.110785e-01
6.390000e-06 3.115451e-01
6.590000e-06 3.120008e-01
6.790000e-06 3.124680e-01
6.990000e-06 3.129307e-01
7.190000e-06 3.133980e-01
7.390000e-06 3.138634e-01
7.590000e-06 3.143282e-01
7.790000e-06 3.147908e-01
7.990000e-06 3.152582e-01
8.190000e-06 3.157240e-01
8.390000e-06 3.161893e-01
8.590000e-06 3.166541e-01
8.790000e-06 3.171194e-01
8.990000e-06 3.175796e-01
9.190000e-06 3.180495e-01
9.390000e-06 3.185142e-01
9.590000e-06 3.189791e-01
9.790000e-06 3.194426e-01
9.990000e-06 3.199066e-01
1.019000e-05 3.203685e-01
1.039000e-05 3.208368e-01
1.059000e-05 3.212965e-01
1.079000e-05 3.217656e-01
1.099000e-05 3.222294e-01
1.119000e-05 3.226908e-01
1.139000e-05 3.231550e-01
1.159000e-05 3.236184e-01
1.179000e-05 3.240827e-01
1.199000e-05 3.245458e-01
1.219000e-05 3.250171e-01
1.239000e-05 3.254749e-01
1.259000e-05 3.259387e-01
1.279000e-05 3.264044e-01
1.299000e-05 3.268661e-01
1.319000e-05 3.273236e-01
1.339000e-05 3.277893e-01
1.359000e-05 3.282537e-01
1.379000e-05 3.287226e-01
1.399000e-05 3.291839e-01
1.419000e-05 3.296469e-01
1.439000e-05 3.301138e-01
1.459000e-05 3.305766e-01
1.479000e-05 3.310436e-01
1.499000e-05 3.315074e-01
1.519000e-05 3.319734e-01
1.539000e-05 3.324368e-01
1.559000e-05 3.329032e-01
1.579000e-05 3.333672e-01
1.599000e-05 3.338330e-01
1.619000e-05 3.342933e-01
1.639000e-05 3.347634e-01
1.659000e-05 3.352256e-01
1.679000e-05 3.356936e-01
1.699000e-05 3.361545e-01
1.719000e-05 3.366238e-01
1.739000e-05 3.370852e-01
1.759000e-05 3.375533e-01
1.779000e-05 3.380147e-01
1.799000e-05 3.384831e-01
1.819000e-05 3.389448e-01
1.839000e-05 3.394127e-01
1.859000e-05 3.398742e-01
1.879000e-05 3.403424e-01
1.899000e-05 3.408042e-01
1.919000e-05 3.412720e-01
1.939000e-05 3.417332e-01
1.959000e-05 3.421970e-01
1.979000e-05 3.426608e-01
1.999000e-05 3.431267e-01
2.019000e-05 3.435901e-01
2.039000e-05 3.440564e-01
2.059000e-05 3.445205e-01
2.079000e-05 3.449859e-01
2.099000e-05 3.454498e-01
2.119000e-05 3.459152e-01
2.139000e-05 3.463800e-01
2.159000e-05 3.468448e-01
2.179000e-05 3.473092e-01
2.199000e-05 3.477744e-01
2.219000e-05 3.482392e-01
2.239000e-05 3.487040e-01
2.259000e-05 3.491660e-01
2.279000e-05 3.496334e-01
2.299000e-05 3.500968e-01
2.319000e-05 3.505631e-01
2.339000e-05 3.510255e-01
2.359000e-05 3.514923e-01
2.379000e-05 3.519561e-01
2.399000e-05 3.524214e-01
2.419000e-05 3.528854e-01
2.439000e-05 3.533495e-01
2.459000e-05 3.538152e-01
2.479000e-05 3.542782e-01
2.499000e-05 3.547446e-01
2.519000e-05 3.552068e-01
2.539000e-05 3.556741e-01
2.559000e-05 3.561354e-01
2.579000e-05 3.565714e-01
2.599000e-05 3.570335e-01
2.619000e-05 3.575018e-01
2.639000e-05 3.579639e-01
2.659000e-05 3.584296e-01
2.679000e-05 3.588907e-01
2.699000e-05 3.593608e-01
2.719000e-05 3.598208e-01
2.739000e-05 3.602894e-01
2.759000e-05 3.607537e-01
2.779000e-05 3.612175e-01
2.799000e-05 3.616835e-01
2.819000e-05 3.621480e-01
2.839000e-05 3.626131e-01
2.859000e-05 3.630770e-01
2.879000e-05 3.635427e-01
2.899000e-05 3.640070e-01
2.919000e-05 3.644666e-01
2.939000e-05 3.649338e-01
2.959000e-05 3.653979e-01
2.979000e-05 3.658653e-01
2.999000e-05 3.663296e-01
3.019000e-05 3.667900e-01
3.039000e-05 3.672593e-01
3.059000e-05 3.677235e-01
3.079000e-05 3.681887e-01
3.099000e-05 3.686538e-01
3.119000e-05 3.691181e-01
3.139000e-05 3.695823e-01
3.159000e-05 3.700475e-01
3.179000e-05 3.705129e-01
3.199000e-05 3.709770e-01
3.219000e-05 3.714369e-01
3.239000e-05 3.719043e-01
3.259000e-05 3.723688e-01
3.279000e-05 3.728338e-01
3.299000e-05 3.732964e-01
3.319000e-05 3.737633e-01
3.339000e-05 3.742279e-01
3.359000e-05 3.746928e-01
3.379000e-05 3.751550e-01
3.399000e-05 3.756204e-01
3.419000e-05 3.760866e-01
3.439000e-05 3.765499e-01
3.459000e-05 3.770136e-01
3.479000e-05 3.774793e-01
3.499000e-05 3.779455e-01
3.519000e-05 3.784087e-01
3.539000e-05 3.788704e-01
3.559000e-05 3.793385e-01
3.579000e-05 3.798033e-01
3.599000e-05 3.802681e-01
3.619000e-05 3.807263e-01
3.639000e-05 3.811978e-01
3.659000e-05 3.816623e-01
3.679000e-05 3.821272e-01
3.699000e-05 3.825911e-01
3.719000e-05 3.830536e-01
3.739000e-05 3.835209e-01
3.759000e-05 3.839829e-01
3.779000e-05 3.844498e-01
3.799000e-05 3.849122e-01
3.819000e-05 3.853797e-01
3.839000e-05 3.858415e-01
3.859000e-05 3.862991e-01
3.879000e-05 3.867638e-01
3.899000e-05 3.872287e-01
3.919000e-05 3.876932e-01
3.939000e-05 3.881577e-01
3.959000e-05 3.886228e-01
3.979000e-05 3.890875e-01
3.999000e-05 3.895523e-01
4.019000e-05 3.900167e-01
4.039000e-05 3.904812e-01
4.059000e-05 3.909460e-01
4.079000e-05 3.914106e-01
4.099000e-05 3.918756e-01
4.119000e-05 3.923399e-01
4.139000e-05 3.928047e-01
4.159000e-05 3.932693e-01
4.179000e-05 3.937332e-01
4.199000e-05 3.941953e-01
4.219000e-05 3.946629e-01
4.239000e-05 3.951257e-01
4.259000e-05 3.955925e-01
4.279000e-05 3.960561e-01
4.299000e-05 3.965216e-01
4.319000e-05 3.969859e-01
4.339000e-05 3.974506e-01
4.359000e-05 3.979156e-01
4.379000e-05 3.983795e-01
4.399000e-05 3.988453e-01
4.419000e-05 3.993092e-01
4.439000e-05 3.997750e-01
4.459000e-05 4.002381e-01
4.479000e-05 4.007047e-01
4.499000e-05 4.011594e-01
4.519000e-05 4.016283e-01
4.539000e-05 4.020931e-01
4.559000e-05 4.025574e-01
4.579000e-05 4.030237e-01
4.599000e-05 4.034858e-01
4.619000e-05 4.039514e-01
4.639000e-05 4.044150e-01
4.659000e-05 4.048808e-01
4.679000e-05 4.053440e-01
4.699000e-05 4.058096e-01
4.719000e-05 4.062738e-01
4.739000e-05 4.067390e-01
4.759000e-05 4.072036e-01
4.779000e-05 4.076682e-01
4.799000e-05 4.081334e-01
4.819000e-05 4.085990e-01
4.839000e-05 4.090629e-01
4.859000e-05 4.095263e-01
4.879000e-05 4.099938e-01
4.899000e-05 4.104564e-01
4.919000e-05 4.109270e-01
4.939000e-05 4.113865e-01
4.959000e-05 4.118545e-01
4.979000e-05 4.123150e-01
4.999000e-05 4.127857e-01
5.019000e-05 4.132457e-01
5.039000e-05 4.137153e-01
5.059000e-05 4.141753e-01
5.079000e-05 4.146449e-01
5.099000e-05 4.151056e-01
5.119000e-05 4.155745e-01
5.139000e-05 4.159509e-01
5.159000e-05 4.164135e-01
5.179000e-05 4.168783e-01
5.199000e-05 4.173423e-01
5.219000e-05 4.178092e-01
5.239000e-05 4.182738e-01
5.259000e-05 4.187363e-01
5.279000e-05 4.192038e-01
5.299000e-05 4.196675e-01
5.319000e-05 4.201343e-01
5.339000e-05 4.206000e-01
5.359000e-05 4.210634e-01
5.379000e-05 4.215248e-01
5.399000e-05 4.219928e-01
5.419000e-05 4.224593e-01
5.439000e-05 4.229220e-01
5.459000e-05 4.233846e-01
5.479000e-05 4.238501e-01
5.499000e-05 4.243128e-01
5.519000e-05 4.247794e-01
5.539000e-05 4.252477e-01
5.559000e-05 4.257080e-01
5.579000e-05 4.261714e-01
5.599000e-05 4.266373e-01
5.619000e-05 4.271046e-01
5.639000e-05 4.275662e-01
5.659000e-05 4.280299e-01
5.679000e-05 4.284955e-01
5.699000e-05 4.289676e-01
5.719000e-05 4.294247e-01
5.739000e-05 4.298886e-01
5.759000e-05 4.303540e-01
5.779000e-05 4.308190e-01
5.799000e-05 4.312799e-01
5.819000e-05 4.317454e-01
5.839000e-05 4.322092e-01
5.859000e-05 4.326802e-01
5.879000e-05 4.331389e-01
5.899000e-05 4.336029e-01
5.919000e-05 4.340671e-01
5.939000e-05 4.345405e-01
5.959000e-05 4.350063e-01
5.979000e-05 4.354717e-01
5.999000e-05 4.359364e-01
