Time[s] Voltage[V]
1.800000e-07 2.970212e-01
3.800000e-07 2.974845e-01
5.800000e-07 2.979492e-01
7.800000e-07 2.984136e-01
9.800000e-07 2.988786e-01
1.180000e-06 2.993411e-01
1.380000e-06 2.998066e-01
1.580000e-06 3.002694e-01
1.780000e-06 3.007342e-01
1.980000e-06 3.011984e-01
2.180000e-06 3.016621e-01
2.380000e-06 3.021270e-01
2.580000e-06 3.025918e-01
2.780000e-06 3.030555e-01
2.980000e-06 3.035188e-01
3.180000e-06 3.039841e-01
3.380000e-06 3.044528e-01
3.580000e-06 3.049112e-01
3.780000e-06 3.053738e-01
3.980000e-06 3.058397e-01
4.180000e-06 3.063021e-01
4.380000e-06 3.067679e-01
4.580000e-06 3.072322e-01
4.780000e-06 3.076964e-01
4.980000e-06 3.081618e-01
5.180000e-06 3.086248e-01
5.380000e-06 3.090897e-01
5.580000e-06 3.095533e-01
5.780000e-06 3.100133e-01
5.980000e-06 3.104820e-01
6.180000e-06 3.109468e-01
6.380000e-06 3.114114e-01
6.580000e-06 3.118799e-01
6.780000e-06 3.123335e-01
6.980000e-06 3.128081e-01
7.180000e-06 3.132628e-01
7.380000e-06 3.137283e-01
7.580000e-06 3.141924e-01
7.780000e-06 3.146634e-01
7.980000e-06 3.151217e-01
8.180000e-06 3.155868e-01
8.380000e-06 3.160514e-01
8.580000e-06 3.165161e-01
8.780000e-06 3.169801e-01
8.980000e-06 3.174477e-01
9.180000e-06 3.179092e-01
9.380000e-06 3.183739e-01
9.580000e-06 3.188378e-01
9.780000e-06 3.193016e-01
9.980000e-06 3.197661e-01
1.018000e-05 3.202273e-01
1.038000e-05 3.206949e-01
1.058000e-05 3.211551e-01
1.078000e-05 3.216236e-01
1.098000e-05 3.220825e-01
1.118000e-05 3.225525e-01
1.138000e-05 3.230163e-01
1.158000e-05 3.234807e-01
1.178000e-05 3.239455e-01
1.198000e-05 3.244093e-01
1.218000e-05 3.248618e-01
1.238000e-05 3.253380e-01
1.258000e-05 3.258030e-01
1.278000e-05 3.262662e-01
1.298000e-05 3.267098e-01
1.318000e-05 3.271850e-01
1.338000e-05 3.276480e-01
1.358000e-05 3.281136e-01
1.378000e-05 3.285714e-01
1.398000e-05 3.290421e-01
1.418000e-05 3.295058e-01
1.438000e-05 3.299707e-01
1.458000e-05 3.304342e-01
1.478000e-05 3.308989e-01
1.498000e-05 3.313640e-01
1.518000e-05 3.318277e-01
1.538000e-05 3.322915e-01
1.558000e-05 3.327565e-01
1.578000e-05 3.332212e-01
1.598000e-05 3.336855e-01
1.618000e-05 3.341431e-01
1.638000e-05 3.346128e-01
1.658000e-05 3.350770e-01
1.678000e-05 3.355417e-01
1.698000e-05 3.360040e-01
1.718000e-05 3.364701e-01
1.738000e-05 3.369353e-01
1.758000e-05 3.373989e-01
1.778000e-05 3.378642e-01
1.798000e-05 3.383269e-01
1.818000e-05 3.387929e-01
1.838000e-05 3.392556e-01
1.858000e-05 3.397222e-01
1.878000e-05 3.401842e-01
1.898000e-05 3.406522e-01
1.918000e-05 3.411129e-01
1.938000e-05 3.415766e-01
1.958000e-05 3.420426e-01
1.978000e-05 3.425081e-01
1.998000e-05 3.429720e-01
2.018000e-05 3.434373e-01
2.038000e-05 3.439012e-01
2.058000e-05 3.443668e-01
2.078000e-05 3.448305e-01
2.098000e-05 3.452960e-01
2.118000e-05 3.457594e-01
2.138000e-05 3.462241e-01
2.158000e-05 3.466886e-01
2.178000e-05 3.471544e-01
2.198000e-05 3.476177e-01
2.218000e-05 3.480823e-01
2.238000e-05 3.485468e-01
2.258000e-05 3.490100e-01
2.278000e-05 3.494706e-01
2.298000e-05 3.499415e-01
2.318000e-05 3.503978e-01
2.338000e-05 3.508720e-01
2.358000e-05 3.513235e-01
2.378000e-05 3.517996e-01
2.398000e-05 3.522515e-01
2.418000e-05 3.527284e-01
2.438000e-05 3.531789e-01
2.458000e-05 3.536549e-01
2.478000e-05 3.541089e-01
2.498000e-05 3.545859e-01
2.518000e-05 3.550387e-01
2.538000e-05 3.555124e-01
2.558000e-05 3.559687e-01
2.578000e-05 3.564166e-01
2.598000e-05 3.568661e-01
2.618000e-05 3.573330e-01
2.638000e-05 3.577965e-01
2.658000e-05 3.582721e-01
2.678000e-05 3.587254e-01
2.698000e-05 3.591934e-01
2.718000e-05 3.596553e-01
2.738000e-05 3.601322e-01
2.758000e-05 3.605789e-01
2.778000e-05 3.610473e-01
2.798000e-05 3.615049e-01
2.818000e-05 3.619911e-01
2.838000e-05 3.624346e-01
