Time[s] Voltage[V]
1.900000e-07 2.971799e-01
3.900000e-07 2.976481e-01
5.900000e-07 2.981131e-01
7.900000e-07 2.985781e-01
9.900000e-07 2.990432e-01
1.190000e-06 2.995080e-01
1.390000e-06 2.999730e-01
1.590000e-06 3.004380e-01
1.790000e-06 3.009028e-01
1.990000e-06 3.013678e-01
2.190000e-06 3.018328e-01
2.390000e-06 3.022978e-01
2.590000e-06 3.027627e-01
2.790000e-06 3.032278e-01
2.990000e-06 3.036927e-01
3.190000e-06 3.041583e-01
3.390000e-06 3.046224e-01
3.590000e-06 3.050870e-01
3.790000e-06 3.055517e-01
3.990000e-06 3.060170e-01
4.190000e-06 3.064816e-01
4.390000e-06 3.069467e-01
4.590000e-06 3.074117e-01
4.790000e-06 3.078767e-01
4.990000e-06 3.083413e-01
5.190000e-06 3.088068e-01
5.390000e-06 3.092714e-01
5.590000e-06 3.097367e-01
5.790000e-06 3.102011e-01
5.990000e-06 3.106666e-01
6.190000e-06 3.111312e-01
6.390000e-06 3.115966e-01
6.590000e-06 3.120591e-01
6.790000e-06 3.125222e-01
6.990000e-06 3.129892e-01
7.190000e-06 3.134520e-01
7.390000e-06 3.139170e-01
7.590000e-06 3.143818e-01
7.790000e-06 3.148480e-01
7.990000e-06 3.153116e-01
8.190000e-06 3.157766e-01
8.390000e-06 3.162416e-01
8.590000e-06 3.167064e-01
8.790000e-06 3.171714e-01
8.990000e-06 3.176372e-01
9.190000e-06 3.181012e-01
9.390000e-06 3.185660e-01
9.590000e-06 3.190310e-01
9.790000e-06 3.194946e-01
9.990000e-06 3.199593e-01
1.019000e-05 3.204227e-01
1.039000e-05 3.208890e-01
1.059000e-05 3.213566e-01
1.079000e-05 3.218189e-01
1.099000e-05 3.222827e-01
1.119000e-05 3.227487e-01
1.139000e-05 3.232139e-01
1.159000e-05 3.236789e-01
1.179000e-05 3.241436e-01
1.199000e-05 3.246087e-01
1.219000e-05 3.250707e-01
1.239000e-05 3.255385e-01
1.259000e-05 3.260031e-01
1.279000e-05 3.264685e-01
1.299000e-05 3.269196e-01
1.319000e-05 3.273876e-01
1.339000e-05 3.278510e-01
1.359000e-05 3.283174e-01
1.379000e-05 3.287796e-01
1.399000e-05 3.292472e-01
1.419000e-05 3.297104e-01
1.439000e-05 3.301770e-01
1.459000e-05 3.306397e-01
1.479000e-05 3.311062e-01
1.499000e-05 3.315702e-01
1.519000e-05 3.320353e-01
1.539000e-05 3.324990e-01
1.559000e-05 3.329641e-01
1.579000e-05 3.334292e-01
1.599000e-05 3.338930e-01
1.619000e-05 3.343560e-01
1.639000e-05 3.348203e-01
1.659000e-05 3.352869e-01
1.679000e-05 3.357488e-01
1.699000e-05 3.362156e-01
1.719000e-05 3.366772e-01
1.739000e-05 3.371453e-01
