Time[s] Voltage[V]
1.900000e-07 2.954422e-01
3.900000e-07 2.959114e-01
5.900000e-07 2.963774e-01
7.900000e-07 2.968433e-01
9.900000e-07 2.973096e-01
1.190000e-06 2.977751e-01
1.390000e-06 2.982413e-01
1.590000e-06 2.987072e-01
1.790000e-06 2.991729e-01
1.990000e-06 2.996391e-01
2.190000e-06 3.001050e-01
2.390000e-06 3.005712e-01
2.590000e-06 3.010371e-01
2.790000e-06 3.015032e-01
2.990000e-06 3.019690e-01
3.190000e-06 3.024352e-01
3.390000e-06 3.029018e-01
3.590000e-06 3.033670e-01
3.790000e-06 3.038321e-01
3.990000e-06 3.042990e-01
4.190000e-06 3.047642e-01
4.390000e-06 3.052304e-01
4.590000e-06 3.056965e-01
4.790000e-06 3.061626e-01
4.990000e-06 3.066257e-01
5.190000e-06 3.070954e-01
5.390000e-06 3.075603e-01
5.590000e-06 3.080275e-01
5.790000e-06 3.084904e-01
5.990000e-06 3.089597e-01
6.190000e-06 3.094242e-01
6.390000e-06 3.098914e-01
6.590000e-06 3.103452e-01
6.790000e-06 3.108144e-01
6.990000e-06 3.112764e-01
7.190000e-06 3.117457e-01
7.390000e-06 3.122122e-01
7.590000e-06 3.126774e-01
7.790000e-06 3.131393e-01
7.990000e-06 3.136088e-01
8.190000e-06 3.140760e-01
8.390000e-06 3.145422e-01
8.590000e-06 3.150076e-01
8.790000e-06 3.154738e-01
8.990000e-06 3.159317e-01
9.190000e-06 3.164056e-01
9.390000e-06 3.168709e-01
9.590000e-06 3.173377e-01
9.790000e-06 3.177999e-01
9.990000e-06 3.182668e-01
1.019000e-05 3.187246e-01
1.039000e-05 3.191954e-01
1.059000e-05 3.196530e-01
1.079000e-05 3.201272e-01
1.099000e-05 3.205889e-01
1.119000e-05 3.210489e-01
1.139000e-05 3.215162e-01
1.159000e-05 3.219766e-01
1.179000e-05 3.224452e-01
1.199000e-05 3.229032e-01
1.219000e-05 3.233793e-01
1.239000e-05 3.238370e-01
1.259000e-05 3.242994e-01
1.279000e-05 3.247661e-01
1.299000e-05 3.252303e-01
1.319000e-05 3.256855e-01
1.339000e-05 3.261584e-01
1.359000e-05 3.266173e-01
1.379000e-05 3.270857e-01
1.399000e-05 3.275494e-01
1.419000e-05 3.280134e-01
1.439000e-05 3.284806e-01
1.459000e-05 3.289388e-01
1.479000e-05 3.294120e-01
1.499000e-05 3.298713e-01
1.519000e-05 3.303431e-01
1.539000e-05 3.307999e-01
1.559000e-05 3.312741e-01
1.579000e-05 3.317344e-01
1.599000e-05 3.322051e-01
1.619000e-05 3.326590e-01
1.639000e-05 3.331364e-01
1.659000e-05 3.335930e-01
1.679000e-05 3.340675e-01
1.699000e-05 3.345229e-01
1.719000e-05 3.349987e-01
1.739000e-05 3.354554e-01
1.759000e-05 3.359295e-01
1.779000e-05 3.363861e-01
1.799000e-05 3.368602e-01
1.819000e-05 3.373207e-01
1.839000e-05 3.377910e-01
1.859000e-05 3.382481e-01
1.879000e-05 3.387216e-01
1.899000e-05 3.391826e-01
1.919000e-05 3.396523e-01
1.939000e-05 3.401141e-01
1.959000e-05 3.405785e-01
1.979000e-05 3.410430e-01
1.999000e-05 3.415092e-01
2.019000e-05 3.419718e-01
2.039000e-05 3.424398e-01
2.059000e-05 3.429044e-01
2.079000e-05 3.433704e-01
2.099000e-05 3.438348e-01
2.119000e-05 3.443007e-01
2.139000e-05 3.447657e-01
2.159000e-05 3.452310e-01
2.179000e-05 3.456960e-01
2.199000e-05 3.461615e-01
2.219000e-05 3.466267e-01
2.239000e-05 3.470920e-01
2.259000e-05 3.475514e-01
2.279000e-05 3.480175e-01
2.299000e-05 3.484862e-01
2.319000e-05 3.489439e-01
2.339000e-05 3.494165e-01
2.359000e-05 3.498675e-01
2.379000e-05 3.503472e-01
2.399000e-05 3.507964e-01
2.419000e-05 3.512774e-01
2.439000e-05 3.517294e-01
2.459000e-05 3.522058e-01
2.479000e-05 3.526610e-01
2.499000e-05 3.531376e-01
2.519000e-05 3.535923e-01
2.539000e-05 3.540638e-01
2.559000e-05 3.545236e-01
2.579000e-05 3.549678e-01
2.599000e-05 3.554234e-01
2.619000e-05 3.558843e-01
2.639000e-05 3.563536e-01
2.659000e-05 3.568254e-01
